"Show","Date","Review","Rating"
"Lucifer",2016-11-16," Let's start off with the fact that I am not religious at all and I did not read the comic, so I am able to review this title quite objectively. Lucifer starts of as a quite exciting detective with a little twist, you won't see your average cop duo with an uninteresting story line. In a way, it is actually a bit similar to the show Sherlock. The main character Lucifer is brilliant, his character makes constant references to heaven/hell/religion on a different and funny manner. The fact that he is the only British person in the show (so far) emphasizes the fact that he is 'different' to say the least. Since he is the devil he has some benefits that come with it like being immortal and being able ask for someones deepest desires. These powers, however, have no effect on his partner, a female cop and ex actress. While this idea sounds great, the actress for Chloe could have been played by someone else. Her personality and face are sometimes distracting during intense scenes. The main story line is simple, but interesting and enjoyable. I like the fact that they do not put a label on religion, they do not criticize religion nor do they praise it. They do, however, make the occasional jokes with a religious background like when Lucifer is asked whether Lucifer Morningstar is a real name or stage name, Lucifer replies:  God given I'm afraid . It is these kinds of jokes that make the show the brilliant show it is. I would like to give this show an 8.5, but I am forced to compensate for the sheer amount of negative reviews for religious reasons. ","10"
"Lucifer",2016-11-16," I liked this show until it proved it could be just as political as the hacks that are starring in the rest of Hollywood shows. I am starting to read more, TV is being shut off. I will not spend my money and support leftist liberal progressive communists in our shows. Writers are all liberals and i hate their message because they are the ones spewing hate these days. Will no longer watch this show LUCIFER because your writers and actors show their ignorance. I can no longer support this show, and the actors saying the lines that the writer spew show they are not very bright because they will say any stupid thing that is written for them. Lucifer you have ruined my day, and if you show on Fox or CBS, I will be canceling my subscription to these networks too. ","1"
"Lucifer",2016-11-15," As a big fan of the comics I was very disappointment to hear that the TV adaptation was going to do away with pretty much everything I liked in the comics in favor of... Another cop show.But... It grew on me, you know? Despite using the cliché murder mysteries as a framing device, the focus is still on the Lucifer's shenanigans and relationships, what makes for a show that is very funny and refreshing. Though most of it feels like an endless party, there are even some genuine emotional moments here and there. Even the clichéd cop mysteries is done competently, if not greatly. To be honest, I never expect great things from this show when it comes up, but I do expect to have one hell of a good time. Pun intended. ","8"
"Lucifer",2016-11-11," I missed the complete first season and got to season 2 after the first episode. I certainly wish to see more of it. Lucifer has left Hell to come to our world as a detective fighting crime. Now, if that's not a new idea, I don't know what is. And the devil is a good guy after all, and charming to boot. Of course, dealing with God, his mom and his numerous siblings is quite entertaining. I bet he would have a much harder time composing with various religions on Earth. And who would want to bother anyway? Lucifer is a free loader, but one who doesn't care about material goods. He's enjoying himself, dishing out punishments while humans are still alive. That must be quite a change for him. I can't help but wish he came to Washington to punish rotten politicians, but alas, he got hooked by a pretty detective in the City of Angels. One good, honest cop, he watches over. Lucifer is always a bit frantic. God is always on his tail, so to speak, trying to derail his pleasure train by using humans as pawns for is eternal fight against the Dark Prince. Quite a change of perspective and a refreshing one, even if the whole concept is ludicrous. The good devil also speak with a British accent. Somehow, nobody could believe the show would work with an American accent. I guess the Devil works in mysterious ways too. Lucifer is simply the best show I've seen on TV since «Dead Like Me». ","10"
"Lucifer",2016-11-03," When I first started watching the series, I must admit it was out of curiosity as there were controversies when it was initially aired. I mean, I was wondering how they could possibly make a hero out of  Lucifer  who's BAD NEWS, right? Well, the first season didn't impress much. It was entertaining to a certain degree without any offensive indications to less fanatically religious sectors, from my point of view. They didn't make him your every day hero but ironically despite Lucifer having selfish intentions & ideologies his non-heroic acts turn out to be quite the heroics! The intensity & chemistry between the actors have improved tremendously in Season 2 and the script has definitely improved! Watch this without skepticism and you'll probably enjoy a light hearted action, crime series and remember, this a metaphorically intended show! ","8"
"Lucifer",2016-11-03," The best part of this show is that it is contained with lots of twists,turns and excitement.It keeps you focused all the time and curiosity for this show increases time by time.The taste of this will never let you be unsatisfied by it.This show has got lots of potential to stay in competition.To me this episode (The Monster) by far was the best till date as when Lucifer shows what exactly he is? It was a thrill which literally carried goosebumps on my body when the face of hidden Lucifer is shown. I was tumbled at this moment of time as it was an awestruck moment. Her mother is one suspicious character. One important thing is the characters are slowly and steadily being revealed which indicates there's much more to come.My Rating for this show is a Total 10 Just waiting for the next episode. ","10"
"Lucifer",2016-11-02," Whatever it says.. I love Lucifer.. This show is entertaining to me because it's light and somehow funny. And why do i need to compare this character with other devils on other series? He's witty & sarcasm makes me smirk. He's quite banters with Chloe, and his phobic with little kid ( Chloe's daughter ) makes me laugh.. and   Not bad meaning bad, you know ?   ( BTW,i'd taken this from CL, which her song has featured in opening of episode 5 season 1). Well.. all of us has the demon side and try to tame it in our life, just like this Lucifer. I can understand why they add new woman cop character, Chloe really need a friend, ha ha.. Good job for the writers an all PD's line. Please keep on with this show. ","9"
"Lucifer",2016-10-23," i don't know why this has received such high ratings.The story is basically the devil goes to LA meets a female detective,he quite fancy's her and proceeds to assist her in solving her cases.The first episode was good but it quickly became clear that from then on in each episode was basically the same, detective has new crime devil helps her solve it.As a sub plot the devil appears to becoming human and his assistant doesn't understand why hes not being bad .I watched the first 6 episodes and then came to the conclusion each episode was same old same old.Its a detective serious with the devil as a detective.This review is based on me watching the first 6 episodes in season one,so perhaps it gets better but 6 episodes was enough for me before becoming board with it. ","6"
"Lucifer",2016-10-13," Well. This is my first review, for many time here and never done one, is because, this is the first time I got something worth to review. Even if English is not my mother language, I will try my best... sorry if something is misspelled or wrong written. I like complex things. And this character (religion out) is far more complex than any. I read the comics  The Sandman  and  Lucifer , and the premise is cool, considering the series is attached some how with the new issues coming from the comic. I liked the acting, specially Ellis... the girl is fine, and I like the chemistry between them. And more of it,the FX, for a TV series are cool. The script was fine, and got me (but... I knew who did it, to much TV for me, I confess. Though I will not spoil it) In the other hand, I know some people say it was overrated, but: There is a flavor for every taste... And for my taste it was awesome, delicious and brilliant. Every one is a critic, and every one can criticize, but it worth to take a look, just to know if you like it or not. And for the ones on seeing the religious way... People, there are others channels and other series to watch. That is it. Greetings from Uruguay. ","10"
"Lucifer",2016-10-03," The show is quite watchable. However with every episode I watch the same thought comes to mind.  What a waste . The show is based on a comic book, which has a very dark tone. And it's that dark tone that gives the appeal. There are so many dark avenues that can be explored further. Delving into angelic and demonic backgrounds. More about their hellish backgrounds and allow the characters to be truer to their nature. That are all from hell!!it's so much fun to see Lucifer get that evil look in his eye. And such a waste when they turn that evil look into some attempt at humor.It's on network TV so I can understand some limitations. But at the same time it just leaves me feeling a tad unsatisfied. I just feel they can do so much more with the script. ","5"
"Lucifer",2016-09-27," Excellent TV Show that teaches us  How NOT to be JUST black and white  . There are always gray parts that we do not wanna see in life. We tend to blame others for our own mistakes. It's not about religion. It is about the choices we make everyday, it is about the responsibility we take/don't take for our actions. Tom Ellis is an incredible actor! I think playing Lucifer so well in this show made me re-think the general concept of all this characters who play a role in our lives. All the cast is great! Thanks to the whole crew for creating this show! :) LOVE IT!!! ","10"
"Lucifer",2016-09-25," This show is wicked good, it makes me laugh and just allows me to relax and have fun. I love the premise that the Devil went on vacation and that he feels tormented by what he has had to endure. I also like that he likes to help people, and that he stays around the cop even though she makes him vulnerable  mortal  at times.It's an interesting premise & I hope that it gets renewed passed season two so that I can continue to enjoy it.I like that they have now thrown his Mother into the mix and that they're both upset with  Dear old Dad  or God.It humanizes the characters and makes them relate-able.People need not take this so seriously, its just a feel good show and I really like the thought process of the characters especially how straightforward Lucifer is about being the Devil.People often just think he is kidding, until often to late they realize that he was telling the truth.Life is anecdotal like that, if you believe something. Perhaps you should live it... ","10"
"Lucifer",2016-09-21," I think this is show is wonderful.I just hate that after waiting for the season premiere to come and then watching the episode. The  mum  everyone has been talking about did not show up until the final seconds.And then I hear  Coming up in 2 Weeks .W T F!!!!!!!!!!!!!!!!!!!!!! What is happening with Hollywood. They are not making enough episodes to fill a whole season. What can possibly come on in the place of this show, that could be so important. NOTHING.I just don't understand the reason behind waiting to continue to  mum  story-line. I can understand the anticipation of it...... but this is the first and second episode of a new season.What's is going on. ","10"
"Lucifer",2016-09-19," No one can take this show too seriously. If you do you're missing the point of it. It's entertaining. It's fun to watch. The title character gives the viewer enough personality to keep you interested, while the plots and other characters are all there for him to play off of.I was glad they didn't change much of the format for the season two opener. Too often shows forget what made them successful in the first place and try to expand on that...which usually ends up getting chaotic. Lucifer seems to be maintaining it's appeal.The only thing I don't like is that Lucifer is kinda wimpy. For a spiritual being, which should be strength the likes of which we can't even imagine, he gets beat up a lot.All-in-all, it's just a fun show to watch. The addition of Lucifer's  mum  at the end might be an interesting new twist. We'll have to wait and see. ","8"
"Lucifer",2016-09-14," For me this TV show is perfect.It's new and fresh.And show us other side of the devil.The first season was really good.I hope that season 2 will be as good as 1 or better. I was fan of supernatural but there is non end show and I am really board of it.Here we see a lot of action which is mixed with a lot of styles - Drama,horror,comedy,crime ... and more which are so good mixed that holds you from the beginning to the end of the every episode.And let me say some words for Tom Ellis or Lucifer ...yeah this actor really love his role.His presence and acting are in new level.From what I read in internet I am agree that he has to be the new agent 007.And let say some words for the soundtrack.Wow speechless every song is perfect for each moment.I don't know how they did it but I like it a lot.And for final give a chance to this show and you will be surprised of it how much interesting it is. ","10"
"Lucifer",2016-09-10," When I read the concept of Lucifer I thought Hell!!! this would be awesome. I was eagerly awaiting the release. When I saw the first episode I thought  not what I had imagined but hey its still worth a watch . But from the 2nd episode it starting getting disappointing with a little bit evil action here or there. I mean Satan fighting criminals, helping people with their miseries, COME ON he could do a lot better. Whatever happened to good old selling our soul to the devil and fulfilling our deepest desires. Now that's something the LUCIFER is good at and he should stick to that. Plus i never really liked Lauren German's acting except in maybe Hostel 2. She is pretty but honestly her portrayal of a cop didn't help the show either. In short the experience was Disappointing. ","2"
"Lucifer",2016-09-06," Usual cheap daytime TV soap formulae of the following: 1. Actors chosen for eye candy appeal with little else to enhance the storyline. Evidence: Cheap hourly rates; resumes loaded with never- heard-of gigs of  TV-series . 2. One black in a minor but positive role. He does get to spout some really bad CGI wings every so often. One female usually in a counter starring role and for crime/detective plots she often is the detective. Female det., as if typical, has the weight, strength and athletic agility to be the best - wait, yes, a yoga instructor. What's really poorly thought out is through all her Ep. 1, 2 dangerous detective work her long hair is model loose. Ever hear of tying it back so it doesn't interfere with basic policing? Well, the director caught that minor discrepancy in some later episodes. 3. Since this series has a Satanic vibe, during episode one I was waiting for the cheap and humorously overused red eyes effect (i.e.cheap evil); disappointed, but not for long because guess what shows up in episode 2? Yep, red eyes. Then there is the other cheap Satanic effect floating whatever - people, objects. Again, not to be outdone they added a floating coin and apple - both effects pointless, besides really cheaply done. 4. 90+% of this series is low budget close up filming with cheap props, sets, costumes, just a few actors with lots of talking and no words too difficult for high school beyond 10th grade. OK, Ellis (Luc) does give us some fun dialogue, but that's about all that's worth the hours of one's life. 5. It's just boring, uncreative, ripoff writing. ","2"
"Lucifer",2016-09-05," I always try to give a show a chance by watching the first few episodes which in this case is roughly half the season. I really wanted to like it as its an interesting premise but I feel like they wasted that. This is really just a cop show with a twist the twist being that he is the devil. The problem is is that other than him mentioning that he's the devil every 5 mins the show doesn't do much with it. Apart from the occasional lame power for people to tell him what they desire ( odd power for the devil to have) or the flicker of his true self which again does not impart much fear.Oh yes and there is the annoying  brother  that pops in pretty much every episode to tell him to come back, which of course he ignores so those scenes become redundant and useless. There are too many thing that aren't explained well and too many things that happen over and over again that the show just becomes boring, monataneous and predictable. You can check it out of it you want but I gty you will be disappointed. ","5"
"Lucifer",2016-09-02," When I've first saw the trailer for Lucifer I thought how will it be cool. To be honest, each episode made me feel more empathy for the devil. Sure, there are some misunderstandings, but I totally dig the whole movie. From the very start, you can meet the devil, walk by his side and see the world through his eyes. Even the other characters, even though I hope they will develop much more in the second season. For now, I may say, this is one of the most interesting TV shows. You will love the idea of ''modern devil''. Beside that, some of the characters are pretty nasty - and it's not Lucifer's fault. It will totally change your view on Lucifer. ","10"
"Lucifer",2016-09-01," The main reason for me wanting to this was for Tom Ellis; he was brilliant in Miranda plus the whole heaven and hell theme so I was instantly on board for this.There is a big part of this show <U+0096> most of the season actually <U+0096> that is just another cop show but this guy happens to have some 'powers' but even those aren't used on every case. There are some boring story lines through the show especially in the middle and it's not until the last two episodes that things start to pick up.There is some bad green screen work with basic driving scenes but also a rooftop scene with some horrible work. There were some awesome bits and pieces in some of the episodes including one where the therapist, Dr. Linda Martin, goes out onto the field.There are a lot of funny bits through the whole season, mostly Lucifer but sometimes the other cast members are the ones providing the laughs.Something that annoyed me was the dropping, or ignoring, of story lines. Something happens at the beginning of the season between Lucifer and Chloe, the detective, which just simmers out and is only touched upon every couple of episodes.The cast is pretty good, most of them get some character development as the season progresses but I'm not too sure about Chloe (Lauren German). I think the actress is good but I just don't think the character is being written very well; some moments she seems really smart and tough (mostly the first and last episodes) but then in other moments (the rest of the season) she gets kind of airy and it's almost like the writers are deliberately dumbing her down.It's a show that has its ups and downs, it's not a show where I ever need to watch Season One again but I will probably watch the second season. ","6"
"Lucifer",2016-08-25," There are people who believe Lucifer and Satan are not the same. Why are you complaining now when DC Lucifer was created somewhere in the 90s. If the bible should not be taken literally why would the audience of this show think it is true that Lucifer is good. The show does not preach to worship Satan and who on earth would take the show seriously. This show is based on a DC character not Lucifer from the bible which says that Lucifer and Satan are the same besides there are people who does not read the bible. The title of the show caught my attention and when watched the pilot episode it was great. Tom Ellis's acting fits. I did not know that DC Comics had a character Lucifer. There were some part I did not like but Lucifer and Chloe, Tom Ellis's acting, some funny moments made it all worth watching. ","8"
"Lucifer",2016-08-23," This is a surprisingly addictive show called Lucifer. I originally wasn't going to give it a chance but I really, really like it.It airs on Fox here in the US on Monday nights at nine PM and it's loosely based on the version of Lucifer created by Niel Gaiman for the Sandman comics for DC. It's already been renewed for a second season so once you catch up (if you want to watch it) a new batch of episodes will be on it's way.The premise is this. Lucifer (Yes, the Devil) quits. He up and quits. Think Jack Skellington bored with Halloween. He quits Hell and goes to Earth to open a Night club and the longer he stays on Earth the more human-like he becomes. He's slowly learning things like love, mercy, honor, and a longing to protect the innocent. It's a story about The Devil on a redemption arc if you can believe that. It's a very, very unique twist on The Devil.An Angel named Amenadiel tries to make Lucifer go back to Hell because Hell needs a ruler and he knows if Lucifer doesn't go back then God might appoint someone else to be The Devil (as apparently this can happen). But the longer Amenadiel stays on Earth the darker he is becoming. As Lucifer rises, Amenadiel is falling. He's doing some twisted and evil things to try to make Lucifer go back so it's likely he'll end up the next devil.There's a female homicide detective named Chloe. She and Lucifer are friends. She doesn't actually believe he's The Devil. She thinks he's just crazy but oddly useful in solving murder cases. And he's oddly drawn to her so Lucifer becomes a police consultant to hang around her and he slowly comes to realize he is PHYSICALLY mortal around her. He could die if she harms him. Also he gets a literal drug-like high whenever she acknowledges he's done something good. And that's just really adorable. ","10"
"Lucifer",2016-08-11," I stopped reading comics when I was about 13 (which is quite a while ago), and I have never heard of the one that bred this character. Also, I normally hate this genre as well as any others re super-heroes, vampires and the devil etc: I find them downright silly. However, I've stuck through the first two episodes and have surprised myself.After almost giving up after the first ten minutes I battled on regardless and found Lucifer to be pretty good entertainment. Mind you, if it wasn't for Tom Ellis I think it would sink. Like a lot of American TV now it is well made and acted, and with high production values - where do they get the money from?Even though I'm British I can't recollect seeing Ellis in anything else. But he's good with lots of charisma, and perfect for this part. ","8"
"Lucifer",2016-08-08," Very different from what I thought it would be. Has humor and an alluring cast. I have just started watching but I can already tell this is going to be a show that I will take the time to watch each week. I like crime procedurals and I like it when they have some sort of twist to them. Lucifer working with a female detective is definitely a neat twist. It's too soon to tell where this will go but I like the chemistry between them. The premise may be a turn off for some people so I am a bit worried it might get canceled. Don't want to get invested in something that may only be around for one season. I like shows that have long runs. It can take time to explore the dynamics of the characters but they are off to a good start. ","7"
"Lucifer",2016-08-03," The first season of Lucifer took me by surprise. Considering that the reviews here are very mixed I was not really sure whether I should watch it or not, so I decided to watch the pilot and get an opinion of my own.The first season is pretty much  crime of the week . There is nothing wrong with that. But considering that there already are many shows that revolves around that, and considering the source material, I wish for more development of the plot in season 2. And since mother dearest now has escaped from hell I might just get my wish. The characters that the show circles around are also good. Especially Lucifer himself. He is funny, witty (and also a good musician). He also have both a darker more sinister side that I hope we see more of in the future. Tom Ellis really does a good job here.I like the whole  sympathy for the devil  thing Lucifer has. It really works here. This series has all the potential to be a really great TV-show. ","8"
"Lucifer",2016-07-21," discovering this show, by word of mouth, was such a joy! a send up of the stuff i had crammed down my throat for way too many years is delightful.Ellis is very tall and very slender, so he looms without being physically menacing. It doesn't hurt that he is very very nice to look at.German is the perfect straight man: sternly serious and still appealing.I do think Trixie steals the show.has anyone mentioned the reference to the silver city, and  You were supposed to be blonde.    I get that a lot.  ","10"
"Lucifer",2016-07-20," You could tell so many awesome storys about the Devil, but they decided to make him a shitty consulting detective with no power whatsoever.The plot is full of holes, every character could be a fashion model, and characters appear in places that make absolutely no sense.The cop girl for example walks into a drug bosses lair with like 50 armed black drug dealers COMPLETELY ALONE and wants to arrest him.That's about how much thought goes into every scene and conversation in this series. You can clearly see, that characters act and appear where the writers want them to, rather then what would make sense for the character.2/10 because it's kinda funny sometimes. ","2"
"Lucifer",2016-07-17," I literally can't stop binge watching this series <3 I don't really know what else to say about Lucifer... I love his humor and I like seeing all the Hawaii Five O stars starring in this season. Lori West, Governor Danning Detective, Vincent Fryer and I've seen Josette Parker from the Vampire Diaries and oh Kayla Ewell as well :D I love seeing familiar faces and the show is just awesome... I can't wait for season 2. Definitely gonna keep watching this! How many more lines do I need here? 10 lines seriously? But anyway... ah... since I can't really spoiler anybody here nor do I want to... But I guess it's save to say that I like the kind of  relationship  Chloe and Lucifer have and I like that he can't get shot in the beginning. Makes for some really cool scenes. ","10"
"Lucifer",2016-06-25," What an uninspiring show. A show that can't seem to choose between either a supernatural show or a cop show, and it does bad job at both of them. The supernatural part is lame, tame, and hardly there. The protagonist keeps emphasising his role as Lucifer and his powers, and those mentions are probably the most exciting cases of supernatural elements you get throughout the whole season, since nothing much happens supernatural-wise. There's hardly any character development, except for *SPOILER* the very lame and predictable detective love interest. YAWN! There is no mention of the lore or Lucifer's role as a fallen angel. He's just simply there to be obtuse and annoying. For me, the character had NO likability or charm, and the fact they stereotypically chose a standard British accent (although Tom is Welsh with no traces of Welsh accent, since that's probably too foreign for Americans) only adds to the annoyance. Those interested in cop shows should skip this show as well. It's unprofessional and the case-solving is shallow and ridiculous. Loftyonthehill described the show as  tired, wooden and nonsensical cop show. Nothing more, nothing less , which is about right. I would add uninspiring as well. If you have nothing better to do, watch it, if you're dying to see a good show, pleaaasseee skip this junk. Maybe your teenage daughter will like this. ","5"
"Lucifer",2016-06-15," Finally, something on Fox worth watching! The concept is outstanding and the complexity of the characters, coupled with the chemistry of the cast, are just a few of the things that make me look forward to watching the next season. There is nothing more satisfying than cheering for the bad guy desperately trying to be good, and Tom Ellis pulls this off brilliantly! Laura German, D.B. Wood, Lesley-Ann Brandt and Racheal Harris are perfectly cast and excellent in their performances. The choice of Tom Ellis to portray Lucifer was sheer perfection as his talents are key to this particular role. The way that he delivers his lines, tongue in cheek, is paramount in the success of this series. Kudos to the writers, the producers and cast for a job well done! The dynamics of this show just work! ","10"
"Lucifer",2016-06-05," A series that has the advantage of being original! And it is a very good point. And I can tell you it is for me one of the best series that I've looked! Each episode is purely good shot and very well thought out. And actors! They embody their characters to perfection! Especially Tom Ellis with a game that is stunning, her accent, her head etc etc fits exactly with the characters of Lucifer! Lucifer and Chloe are both very different and very endearing. The spontaneity of Lucifer makes the series even better, it is shocking and hilarious. Finally a great series as it is rare to see! I strongly advise. (I'm sorry for my bad English, ++I'm form belgian) ","10"
"Lucifer",2016-05-31," If you're a fan of detective shows and flirt a bit with fiction then this is the show for you. It's a fun light-hearted drama series based on the fallen Angel himself Lucifer played by British actor Tom Ellis. He decides to take a break from hell and stay in Las Angeles where he buys a club and lives a life of sin. He soon meets a detective by the name of Chloe Decker played by Lauren German. It takes a while to get used to her, as her acting skills aren't exactly polished. Though you tend to give her the benefit of the doubt due to her stunning eyes, but she does grow into her role. The two start working together on cases in an unconventional way at first, with Lucifer liking the thrill of hunting bad guys and the fact the Chloe bats away his advances, which no other woman can resist, including Psychiatrist Linda Martin played by Rachel Harris. Chloe and Lucifer interrogate her and then she becomes a series regular whereby she listens and tries to help Lucifer and his so called 'delusions' of being the Devil and in return he ahem... The series develops with a not-so-fallen Angel trying to return Lucifer back to guard the gates of hell, which he had abandoned. However Lucifer is in no desire to leave the freedom of earth, he's enjoying himself way too much. Tom Ellis' performance really brings out the best of this character and is a joy to watch his arrogant, self-centered character go from just that to develop certain human-like traits as the show progresses. You tend to sympathise with him, which is weird because he is the Devil and the Devil is probably the last person you'd ever think to identify yourself with. A good all round show with an interesting cliffhanger that will keep you waiting for Season 2. ","7"
"Lucifer",2016-05-30," For anyone to go into this without any preconceived notions will find this to be ridiculously entertaining. If your looking for the lulz you won't find them as some of them are subtle and to focus entirely on that can make the true intent of the screenplay and the thrill of story telling pointless. The whole point of Lucifer's character is shrouded in a mysterious persona and from that angle add in a volatile tongue and quick witted remarks and intellectual humor makes this mind boggling series amusing.Pretend the character is like a stone in an ocean. And Lucifer's whole perception of his take on his interests is him fancifully skipping rocks so it always hits the stone in the seemingless endless ocean. He knows his stuff and isn't afraid to protrude into the minds of people as this gives him benefit of the doubt whenever he finds himself in situations that require little to no thinking.Lucifer just knows and thats the antenna to the satellite that people don't connect. The trick is to watch this series while you experience life and how it really does tell a realm of possibility that exists and has been taken out of from. I mean Lucifer? The heavenly beautiful angel that takes a vacation to the human world? And he has made  friends  with a female? Who knows what strange things lay await in this series.I don't really write reviews as this is my first review and I hope saying little makes sense instead of revealing a lot of what I believe to be the legitimacy of a movie. ","10"
"Lucifer",2016-05-22," I've tried to keep it spoiler free, but I'm sorry if there still are any. Lucifer  is an adaptation of the character Lucifer, also known as the angel of death (not sure though). But he has abandoned hell, and he has entered our world, where he meets Chloe, a police officer. With her he starts to solve mysteries, and that's the main premise of the series.The directing of the series is very good, and consistent. The consistent part is very important, otherwise you would have a incoherent show, which isn't good, as you could've guessed. Of course this isn't the only thing that makes the show great, or that makes directors great. The directors didn't choose any shaky cam, and used all steady cam. I very much like this style. The fight scene in the finale was surprisingly good. I was genually surprised by this, because the shows fight scenes were most of the time small scale, but this time it was bigger... And better. The fight choreography was also fantastic. Way better than  Arrow , a show that's known for its fighting scenes. The cinematography was also just perfect. It felt like I was watching a movie, well, a short one. It's of course no  Fargo  or  Mr. Robot  (just to name a few recent shows) but it's good. The sound was also good, and not notably bad. But the soundtrack, boy the soundtrack. This was the absolute star of the show. I absolutely loved the idea of using music in the theme of god/heaven/hell/devil etc. This just made the show more fun. The editing was also good. I didn't really looked after mistakes, so there are of course things that are wrong, but nothing of putting. The make-up, as for they used some, was also pretty good.The acting now. Well, this is a yes and no. The main actor is Tom Ellis. He absolutely nails the part. He is fantastic and believable as the character of the devil. Buuuuuut at times his acting capability just seemed to disappear and line deliveries were bad. For the most part though he was fantastic, but at moments I was thinking: What just happened? How come he delivered that line thát bad? He was intimidating when he needed too, and he didn't make me laugh at those times. It could've been possible if he was a complete bad actor. The person he teams up with is Chloe, she is played by Lauren German. Her acting was also pretty good. Nothing that really impressed me, though. She also has a daughter in the show, who actually plays a relatively big role. This role is played by Scarlett Estevez. Scarlett was fine. She really had her bad moments, but she still is very young, so I guess she'll evolve into a better actress. The supporting cast was also very good, I'll just skim over them really quick: Maz was good, Dan too, D.B. Woodside who played Amenadiel was very good.The script was also fantastic. The dialogue was absolutely great. This, and the music, were the things that got me hooked immediately. The script writers managed to create a very well fleshed out character, and every line made it feel like this was something that the character would say. I'm obviously talking about the character of Lucifer Morningstar. He was funny, sarcastic, and amazing overall. He was very likable too. The character had a dark past, and has to deal with his things, and they put this down amazingly. Buuuuuuut (again) he is the only one that was really fleshed out. I understand that they did this, but I think that they should've given Chloe too a good character. They tried to do this, by the marriage side plot, with Dan, but this didn't work out. And that were a lot of 'buts'. Chloe was also annoying at times, because she couldn't seem to understand that Lucifer really was the devil. This was annoying, and stupid, because she is supposed to be a smart character. A thing a quickly want to mention is that I very much enjoyed the perspective that they took with this series. Telling it from the eyes of the devil himself. I know that this is an adaptation, but still. The 'crime of the week' thing they did, did work out for me. I would've loved that they payed more attention to the main story of the series. The first episode was very good, one of the best pilots I've seen. I say one of, because the pilot of  Mr.Robot  is the best one I've ever seen. The middle episodes had it's good and bad moments, but the last two episodes were very good again. The villain, though, wasn't the greatest. It wasn't someone intimidating enough, sadly.I also liked the tone of the show. It had a dark atmosphere, but it also had its funny moments, let me tell you, it is a funny show. And I want to mention this because that it's very impressive how they managed to switch quickly between those two tones.Overall this was a fun and entertaining show. I'm glad that it got renewed, and I'm looking forward to the next season!9.5/10 ","9"
"Lucifer",2016-05-20," Finally a show that shows the devil  Lucifer  as not just some evil in the night waiting to prey on the innocent. But as someone who is here for a reason, to punish those who commit evil acts against other humans. Seeing how Lucifer interacts with and starts to relate to humanity is wonderful. The female lead is brilliantly done. Tough, smart and loving as a single mother as well as a teacher to Lucifer. I love how the people from hell are all effected by Trixie and a child's innocence. I think it will be something to see when Lucifer's brother Amenadiel has his interaction with the child. Patiently awaiting the next episode with their mother escaping from Hell. Does anyone have any idea on when it will air? ","10"
"Lucifer",2016-05-19," Its been a long while since i have come across a unique and well scripted TV series. It has the all the ingredients that make up a good show. Good acting, action, comedy, plot and something that people can relate to in one way or the other. Each episode leaves you with something to thing about and makes you laugh at the same time. Its an interpretation often miss understood because there actually isn't anything to explain or understand, its just a big what if the devil actually did wear  Prada . Its like NCIS without the politics and a darker shade of Super Natural. And now I cant really imagine anyone else playing Lucifer but Tom. ","10"
"Lucifer",2016-05-14," I wrote a review about the first episode and will do the same about the last. In summary, I think the show missed the chance to do something different, but at least it kept the audience entertained. I skipped a few episodes in the middle because of internet band width and international travel issues so maybe i missed some classic TV but I think not. Tom Ellis's acting seems sound but i think they made a casting mistake. He is too pretty, and when he gets together with his brother the show starts to look decidedly camp. I would have gone for a more punk look for at least one of the two. In spite of the above I still gave the final episode a 7. I enjoyed it warts and all. ","7"
"Lucifer",2016-04-24," This is one of the few shows I follow at the moment, but I am not sure as to why. The show is cheesy, sometimes badly acted (by side- or second rate characters)and the story feels more like if an alcoholic magician meets a detective and then they go out on a Castle-esque adventures. Never for a second I feel like this is actually about the Devil, and being an atheist I sort of dismiss the entire premise. Still, this is pretty good. I have watched every episode twice over so far and I cannot help liking the show. The two leads have great chemistry, some of the story lines are very good and decently fresh and at times I forget the objections I have above. If they bring in a little more other-worldly stuff and perhaps a better main antagonist this might become ever better. Well worth your time if you have nothing else to do. ","7"
"Lucifer",2016-04-24," The chemistry between the characters is amazing. I enjoy the interactions between Lucifer and the detective, but most of all I love watching the relationships between the angel Amenadiel, the demon Mazikeen and Lucifer himself - you really get the sense that they go back a long way, and their powerful, sexy, and violent interactions are always great fun to watch.There are also some excellent performances by many of the actors playing smaller roles, such as Kevin Alejandro as another detective, and Kevin Rankin as yet another detective (without dropping any spoilers, these characters have a very cool story line in the later episodes of Season 1). Another great performance is by Scarlett Estevez - it can be hard to watch child actors as they often visibly struggle with the concept of acting, though this one absolutely nails her role as the lead detective's daughter.Some people complain about the procedural aspect of the show - a new crime each episode for the two leads to solve, though more often than not the crimes give Lucifer a platform for some interesting character development as he tries to find his way and his role in an unfamiliar human world. It should also be noted that unlike most other procedural cop shows, there is a very strong, fast-paced, and engaging focus on the over-arching story of the show, which in this case is a story of Lucifer as he rebels against those who would see him back in Hell and fights to have a say in he way he lives his life.My only complaint would be that some of the writing for Lucifer's character can be cringe-worthy, in that while he can be very good with people and is usually the life of a party, he can also be very socially inept and incapable of seeing just how out-of-place some of the things he does are. Nonetheless, this can often make for some funny situations.Overall, a great show with some really cool (and sexy) characters. Good fun to watch. ","9"
