"Show","Date","Review","Rating"
"The Flash",2016-04-25,"  My name is Barry Allen and I am the fastest man alive  - But every other speedster on the show is 100000000 times faster than this piece of poorly written and played character(even the new speedsters who just got their speed).  I hunted down the man who killed my mother  - No duh you did. He didn't even remotely hunt him down, it's actually the opposite way around and in the end it was not even him who defeated the reverse flash. It was because of eddie the reverse flash was defeated. And Gaaaawwwddddd !! The actor is terrible.He always talks as if he's got a tampon size ice cube up his arse. Not to mention the writing of the show is so cringeworthy, the flash heavily depends on other character's advice to use his powers. The flash himself is an intelligent personality who can figure counter measures on his own. Remember with his ability to run faster came the ability to think faster and better.This show gets pretty REPETITIVE. A new villain shows up in an episode -> Flash shows up -> Gets beating -> Runs like a pussy -> Takes advice from his friends -> They come up with some lame and pretty basic advice -> Flash returns to villain with his new  move  and you know how it goes. What is this ? Power rangers ? This series is not even remotely close to the comic version of flash. Just a bunch of immature people getting together to destroy a good comic character. For the people who are watching Flash for the first time- Please do not judge flash's powers based on this series. This is an utter disaster and the Flash is not as dumb or whiny as they depict him in this show. ","1"
"The Flash",2016-04-24," This is the best TV show out there! It is filled with new surprises in every episode. The actors and actresses are amazing in acting and the story line and plot are also amazing. They have the best villains out there (Reverse Flash, Zoom and soon Godspeed. This is filled with comedy, action, suspense and thriller, it is all in one. Tuesday's are my favourite day of the week because of Flash. I love this TV show and highly recommend this to people looking to watch a good TV show. People that are writing hate comments against this TV show are just Marvel Fanboys. This is much better than Arrow, Daredevil, Agents of shield and much other out there in my opinion. BEST TV SHOW! ","10"
"The Flash",2016-04-18," Barry Allen was introduced during  Arrow  season 2, which was the show in its prime. After setting him up in the universe, they went on to make a show based entirely around Barry Allen becoming The Flash. Since  Arrow  was getting darker and darker,  The Flash  went in the opposite direction. It's the tonal antithesis of  Arrow . Lighthearted, quirky, and silly, yet grounded enough to make us care, and the writing is just as sharp and witty as you'd hope.When the characters were first introduced in the  Arrow  episode, I thought I would hate them in  The Flash . But after a few episodes, each character is developed with a certain role in the show, and it works wonders. Harrison Wells as the enigmatic mastermind behind STAR Labs, Caitlin as the straitlaced neurotic scientist, Cisco as the sarcastic pop-culture referencing comic relief who comes up with each villain's  super  name, and Barry Allen as the relatable everyman who was struck by lightning and became the fastest man alive. Then there's Barry's family - journalist Iris West, his foster sister and secret love of his life, and the detective with a heart of gold Joe West, his foster father. The best part is the chemistry between them all. There are clashes between the strict Wells and the snarky Cisco, Barry and Iris' boyfriend Eddie who you're not too sure about at first, and Eddie and Joe West with the usual  you're dating my daughter  dynamic. But none of it comes across as artificial. You believe all of the character interactions because they're developed well enough so that you're fully aware of how each person would react to each situation, and the writers are spot on when it comes to their motivations and actions. The acting itself is surprisingly great. It's refreshing in a CW show to have a likable good actor as the lead, and Grant Gustin knocks it out of the park. He's usually upbeat and quirky but when he's given the important emotional beats, he pulls them off well enough to tug at your heartstrings. Everyone else is great too, even the  freak-of-the-weeks  like Captain Cold played with appropriate coldness by Wentworth Miller. The writing is also excellent for the most part. It takes a few episodes to get going but once it starts up it does not slow down. As the story starts to unravel and the plot slowly reveals itself, it's hard to take your eyes off the screen. There are more than a few jaw-dropping episodes such as the season 1 finale, and superb looking special effects and CGI monsters, namely Gorilla Grodd and King Shark.Like  Arrow , there are some soap opera-y moments, but they're placed sparingly enough in the series that they don't take you out of the show. The dialogue is silly sometimes but that's what gives it its charm. It's not supposed to be brooding and gloomy like  Arrow ; it's light and upbeat while still delivering truly awesome comic book moments. And the threatening villains remain threatening - the Reverse-Flash is legitimately menacing, and the tone shifts appropriately for the episodes that he's in. In short, the writing is consistently great while managing to throw a few surprises at you along the way. The Flash  is a must-watch for  Arrow  fans, comic book fans, or action sci-fi fans in general. It's a fun take on the superhero genre and once it hits its stride, it delivers some of the coolest superhero ideas ever explored on TV. Sure, there's some filler, there's corniness. But when it's supposed to be emotional, it is. When it's supposed to be badass, it is. It's not a perfect show by any means, but it delivers on exactly what it sets out to.  The Flash  is a blast. ","9"
"The Flash",2016-04-14," If you wanted to watch a superhero series were the speedster kicks all villains ass then then this is the one.most of the times sci fi that tells in the story had been successful.Other than that this series doesn't have anything positive elements to tell.This series also been too simple where most of the time i felt it would had been better if this series had been animated other than making this.The cast of this series is pretty horrible.In every episode we could see the villain kicking heroes ass but eventually the hero will win.i think thats all the script of the series revolving around.the fight between the flash and reverse flash or the flash and zoom will get bored as the episodes goes.The CGI is good.the direction is good.but poor script and bad casting had been the main reason for all the mess.I believe 7 should have been the maximum rating this series should have get. ","7"
"The Flash",2016-04-12," I picked up this show, because it had a high rating. But I struggle to find any saving graces for this show. I mean the acting is poor, the writing is poor and the entire show is one big cliché.Besides that the show is also missing in depth.This show is predictable and the sci-fi is over the top. Here's an idea why don't you just use magic instead. Instead of using X particle or quantum physics for the sake of convenience.The people I would recommend this show to: 12-13 year old children.Some other people that would enjoy this show would be people that enjoy every other superhero movie. I am not saying there aren't any superhero movie/series good ones, but it's a rarity these days. ","5"
"The Flash",2016-04-04," Tuesday nights are  Flash Night  in my house. It's a time when I snuggle on the couch with my four kids, and we tune in to one of the few can't-miss shows on TV.Is some of the dialogue cheesy? Yes. Are some of the plots thin? Yes. But this is a comic-book show, and comics are cheesy and full of all-too-convenient plot devices. I'm OK with that.What I love about this show is that it is (generally) safe for young audiences, with very little objectionable material. My kids are enthralled with every move that Barry makes, and were on the edge of their seats from week to week waiting for the confrontation with Reverse Flash in Season 1 and now Zoom in Season 2.If you're looking for Shakespearean depth, look elsewhere. If you're looking for fun, this show delivers. ","9"
"The Flash",2016-04-03," It was when i reached season 1 episode 15 when i gave up on this show. Yes the special effects are good and other aspects of this TV show are good but this show is also bad in some ways. first of all its kind of always the same thing. the flash learns of another medahuman or a criminal. flash fights medahuman/criminal and fails. The flash finds another way of fighting the criminal/medahuman and this time beats him and they trap the medahuman in S.T.A.R labs and at the end sometimes we get another secret on Harrison wells. Also i feel like the flash could be way better if it wasn't so childish. Thats the reason why I prefer Arrow and Gotham to this. They are dark and gritty at times and they are not targeting for very young audiences. Also the action sequences in the flash and the special effects(even if most of the time the special effects are good) are REALLY LIKE REALLY BADLY DONE.Like seriously.I don't know if its the same for season 2 but thats what i think of the flash. ","5"
"The Flash",2016-04-02," After being patient and watching season 1 and the first episode of season two, I hereby conclude that this show is predictable, and that means boredom. I believe anyone who was not a comics book fan before the show will agree, I mean how could they not? The first 10-15 episodes in season 1 is the same thing over and over again, no storyline is followed: a bad metahuman comes around, barry takes action and takes him down... jeez.. this predictability is what you get for excitement.A good TV show should have a storyline from the very beginning, I can only imagine how many stopped watching this show early on. It gets interesting with the story of the reverse flash and Barry for a bit, but even then it's mostly fighting bad metahumans, in other words: back to the boring and predictable. When the reverse flash is killed at the end of the season, and season two starts off informing us that there is ANOTHER evil speedster, that was the end for me. The show is so unimaginative. Plus, one might argue the acting could have been better.PS: not only are the episodes predictable in terms of action, but many lines as well. ","2"
"The Flash",2016-04-02," I sort of liked the first season of the flash. Its goofy, fun, entertaining, and its a happy nice show. The acting is not always good, the script pretty crappy, and nothing makes sense and I do not like the Caitlin and Cisco characters and there are plenty more to complain about in the first season, but just enjoy the ride and do not overthink it and the first season is worth a watch. Season 1 is perhaps a 5. The second season however crashes completely. And the first couple of episodes of the 3rd season is beyond bad, so horrific that we need to invent new words. The second is a 1 at best, and the third -10. Never seen a TV-show crash so much from season to season to season before. Personally I would rather put a nail in my eye then watch the Flash. I cannot find a single redeeming quality of the show. Everything which was bad in the first season is much worse in the second season, and in the third they even have Flash murder his own mother because he does not want to be happy! Seriously! A  hero  let the villain kills his mum because.. well, no one knows. And the few good fun goofy stuff from the first season which made it watchable is completely gone. In total this is for kids around 8y old, but even they will have a hard time believing what is going on. And I do not mean that in superhero-y way, I mean that nothing makes sense. At all. They change the power of Barry all the time, there are speedsters in every single corner and the acting is so terrible even I could do better. Please do not watch this horrible, terrible, agonizingly bad show. It is almost as bad as Gotham... brr....And for the fan boys who state they love this crap; if you do not complain about a horrible show then all we will get is a horrible show. ","1"
"The Flash",2016-03-31," When I heard Barry was getting his own show, I thought it would be just another superhero show and that it wouldn't have the down to earth feel of Arrow. I could not have been more wrong. So far, Flash has managed to take the best elements of Arrow and add the ones it didn't have.Everything about this show is amazing. Everything. The generic writing, the overall plots, the characters <U+0096> I love all of it. ESPECIALLY the characters. The main cast is lovable and believable, and the main villain of the first season is the most intriguing I think I've seen in any show ever.I hope this show keeps going for a long time! ","10"
"The Flash",2016-03-28," When I first thought about watching The Flash's season 1 on Netflix, I imagined a cheesy, childish and Disney-Esq type of show. The first 4 or 5 episodes lived to my expectations, but as the story unfolded, The Flash became a very attractive show.In the chapters in which he discovers or solves something important, you even end up with your jaw on the floor and your heart beating as fast as the flash. Yes, I have to admit that some lines are really cheesy and it sometimes lacks of logic (I mean, he can dodge a bullet and disarm groups of criminals, but he can't do the same to Captain Frost and his sidekick?), but you end up enjoying it. (Yes, I also hate Iris West, the character who only complains and makes every problem bigger)I also hated the end of season 1 where (SPOILER ALERT) he finally gets the chance to save his mother and he ends up backing out just because the flash from the future kind of made a sign for him to stop. I mean, we heard you crying every episode because you wanted to save your mother and in the end when you have the chance you just couldn't do it? And it doesn't end there, because thanks to that, he creates doors for meta-humans of other worlds to happily enter to kill him. (That sounds a lot like something Iris  The Problem Maker  West would do) But hey, he needed new problems for season 2 ;).I'm in the first episodes of season 2 and my best advice for you would be to have an open mind and accept the show's flaws so you can enjoy it and don't judge it for the first episodes (I know they're not really enjoyable). Also some of us who used to love The Flash of the comics end up thanking for some villains and details we used to love from his story. ","8"
"The Flash",2016-03-26," I don't know what people have or haven't seen so hopefully there won't be too many spoilers. So when I was younger I used to watch the Justice League cartoon and Barry Allen/the Flash was a bit of a ladies man. He was always after Wonder Woman, Hawk-girl and plenty of other women. In the TV series The Flash, Barry is quite different. In this series, Barry is a one woman kind of guy. I don't know what other people think of this but my opinion is neutral. They are just two different portrayals of the same character and both are well done. As a side note, I like how The Flash intertwines with Arrow, Supergirl and DC Legends of Tomorrow. I mean they are all from the DC universe so I like the fact that they have combined these series into a sole world and aren't entirely separate series. I like the show and I hope it doesn't become to silly like some TV shows do after a bit. ","7"
"The Flash",2016-03-25," I wanted to like this show, I really did. But when the writers consistently try to treat me like I'm a nine-year-old with ADHD, it gets old. Plot holes in this series are ENORMOUS.Who pays to keep S.T.A.R. Labs open? Who is feeding the meta-human prisoners and where do they shower? Why can Barry run faster than a bullet but not a flagpole being swung at him? There is obviously no one at the writers' table who is an actual scientist. It is apparent by the plethora of scientific errors. (500 proof alcohol?  Knots per mile? ) The dialogue is really, really bad. For example,  Barry. Run.  The chemistry between characters is forced. Plots are the same each week, save for a different villain.And consistency is a problem. Only when a punch line is needed do Barry's sneakers flame up after running or (to get her to take off her shirt) Felicity's blouse catch on fire.All in all, I am really amazed by how bad the writing on this show is and yet how highly regarded it seems to be on IMDb. To say The Flash is written more poorly than The Dukes of Hazzard or Love Boat would be an understatement. ","3"
"The Flash",2016-03-25," As i have known flash from my childhood, i have known him to be a funny guy in the comics and also the animated world. But this flash is not funny at all and always regretting about all his faults. and according to the comics wally west is iris's nephew. i am totally getting confused with the plot that is going on in the series. the vfx sound and animation is realistic and love the way it is shown. there are a lot of things a bit hard to understand and accept in the series. but i would like to congratulate all the crew for putting up such a great show. i believe unlike the movies even batman and justice league TV series should have been made and just not in the movies. in that way they can relate all DC characters to each other and form a well plotted set of how the justice league was formed. for example in smallville the green arrow has a different story and in arrow it's something else. and the flash in the smallville has a different story and the flash present has totally different. there may be change in the characters but there is no definite stories in the actual shows which can be compared with the comics. it's very important to be definite and on the point. the animated movie flashpoint paradox has a totally different texture of the plot based on the flash. so does the other movies. very difficult to relate. yet the movies and the TV series can be a bit on the basic points that they all have the same basic stories which have been going on since decades. i wish Barry Allen of this series be a quiet jolly and comedic character so that it is more enjoyable to watch. ","9"
"The Flash",2016-03-24," Initially, I had some loathing for the film but I managed to surpass it and I watched two or three episodes then watched all the episodes. Like others said the first couple of episodes were boring but as you keep on watching it becomes very thrilling and trust me you will absolutely love it and you won't feel like doing your household chores or anything.Another thing I love about the film is character development. The divergence of feelings amongst them just adds up everything! Grant Gustin perfectly plays the role of Barry Allen and is one of my favorite characters. Acting of other actors were stupendous! Just watch The Flash :) ","10"
"The Flash",2016-03-23," I being a great fan admires this show for its twist & tricks that they used to play in every episodes. Being a hungry fan, I would like to request not to take must time to release the next episodes as it forces me to try something else meanwhile. However need a faster Barry Allen like the comics who quite often use his own new tricks, kicking of everyone's back.Repeating his tricks lacks example tricks like crossing through walls are very rare. Make him more confident. More powerful. More Awesome. The best things that runs a show is its plot, which is fantastic in this series. All you need is a better Barry.Looking forward to the show.Always a thumbs up. ","9"
"The Flash",2016-03-18," OK this show is amazing finally a good show about The Flash is awesome i mean come on since Smallville i never saw a show so good... Arrow is decent but not very good for me and DC Legengs Of Tomorrow caught my eye but i still have to watch it i only saw one ep from DC LOT The Flash is awesome Barry fighting crime the whole Wells thing, Reverse Flash, Zoom, Earth-02!!! the show is really awesome i definitely gonna keep watching and i recommend it unlike Smallville i like this one more...See this show you'll love it specially if you like shows like Arrow and Smallville really watch the show dude...My name is Bruce and i watch The Flash!! ","9"
"The Flash",2016-03-16," I'm not gonna lie. I thought this show was going to be an absolute childish, and pathetic show about a guy with superpowers. I thought it was going to be a stereotypical plot like Spiderman and it's always the same thing. However, this show really blew my expectations. I didn't start the show when it first aired and instead binge watched it online, but it doesn't take away from how incredible the show is. If I learned anything, you really have to watch the show to understand how great it really is. Don't judge a book by its cover, and especially give this show a chance. It's completely different from what I expected it to be.It's mind-blowing how great the acting is also. I mean, Grant Gustin, the main character, is a phenomenal actor. I mean, you have to watch the show itself to understand what I mean. His genuine passion, humor, and intensity is indescribable. Especially with Grant, they showed an emotional and vulnerable side to him that many strong, male protagonist's lack these days. Also, I love how romance is not a main priority on this show. Yes, it is a big part of it, but the show doesn't feed to fan girls and allows the character's relationships to build with great time and detail. The undeniable, underlying chemistry between Grant Gustin and Candace Patton is not blatantly addressed all the time which also creates great anticipation for when a moment between these two come. The humor that Carlos Valdez provides is a great comic relief for times when the show brings out its intense side. Danielle Panabaker is also this great, strong, female character that is a breath of fresh air with her intelligence and personality. And Tom Cavanagh's character is developed so patiently and beautifully that you just have to watch the show to fully appreciate his style.I promise you, that this show will not disappoint. With only 2 seasons so far, still in it's second season, this show has become my favorite, hands down, and is worth to take the time out and watch! ","10"
"The Flash",2016-03-16," I love all DC characters. 'Arrow' is now my favorite TV adaptations. 'The Flash' has good stories and good actors. Nonetheless, the special effects are so-so and the Flash's outfit is downright disappointing. The cowl is passable except for the lightning ear-pieces as the lightning design has been already overused all over. The original 'wings' ear-pieces would be much more pleasing to the eye. From neck down, the outfit goes from bad to worse. It is flabby, in the wrong color, with an enormous non-aerodynamic belt buckle and a horrible pair of boots. The costume designer should go back to the silver-age flash uniform designed by Carmine Infantino. ","3"
"The Flash",2016-03-08," I still don't get, how the marvel universe is so successful in movies\cartoons\TV series and other than Batman movies, DC keeps on failing time after time. Granted, Batman and Superman are the main faces of DC comics universe, but the flash is almost always had been a fan favourite. To make such a weeping, boring series, with terrible acting and nearly always, overacting, for such a lovable character is a crime. By the way, my grade of 5/10 reflects my utmost love for Flash himself as a character. Other than that, I'd give this series a 0/10. CW was better of focusing on developing Nolan' style batman world with flash in it. That would be a definite hit, and not this atrocity. Replace everyone, change the mood and maybe the series can be a hit. ","5"
"The Flash",2016-03-05," Flash is up to these point a enjoyable, funny and at times strange, in short its a show made for nerds which everyone can past his time funnily, watching it. It really makes the character justice and introduced plots for flash comics practically perfectly. Also the support cast ,which is able to make or brake a series of that type, doesn't disappoint and they try ,despite the danger of superhuman activity, continue their lives as that is possible. That fact ties the series together , because by this point(mid season 2) flash's family and friends have to get used to super-humans running (no pun intended) around. This usually what we see in people ,for example, who lived in areas where earthquakes are common, even when a big one hits ,they stay chill and after it stops , they continue their day to day life. All in all the show is nice ,not over the top and the costume of the Scarlet Speedster looks good, go see it you want. ","9"
"The Flash",2016-02-29," This could be a wonderful show for kids if it was screened in the frame-world of the Flash but alas this is not that world. However, fortunately for the producers of the Flash, there are unwitting adults in our world who have propelled this show to a rating of 8.2 when it deserves a 5 at best.I was introduced to this show by an unwitting adult who was a colleague. I curse the day I allowed myself to be coerced into this foolhardy series that has turned into a cult favorite - Favorited by morons. My first reaction to the flash was,  why does like say like in every sentence. Is that supposed to like represent a cultural shift where like people speak like that all the time?  Dialogues: Despicable, Nausea inducing the writers of the show should write a book. I believe they are truly geniuses. In my country, we have a best selling writer that sells s**t for stories. He is an MBA graduate and an Engineer. Why I mentioned him is because the dialogues his characters deliver are better than the ones i've heard in this show.  Run Barry Run.   Yes  Do you like wanna go get a coffee or something? They have turned Barry Allen into a desperate nitwit with a fast forward button for a brain. Filler Episodes: Can you like stop with the fillers already. We're like super tired.Do I need to like, say more? 70% of the show focuses on fillers whereas the main plot goes seeping through the drain. Time travel, Many dimensions: Count on Harry to explain it using the white board and a sharpie. Even though none of it makes sense, at least Tom Cavanagh can act. By enunciating every word that is supposedly imp-ort-ant. Now repeat after me, I am a dumb ass. Good. There are multiple earths and we can travel through time though there will be irreparable consequences if we so. The simple knowledge of such a world and it s working can alter our reality. Understood? OK now lets go and Wreck havoc while we're at it. Oh, almost forgot, Barry don't forget to kiss Iris while we're there, lol. Be-cause we all know that you're never getting that in this world. ","5"
"The Flash",2016-02-26," I only watched this show because I had nothing else to do and I saw that the ratings are 8.6. The show sucked from the first episode, it's so dumb that makes you wanna hit the wall with your head. It seems like a 9 year old kid wrote the whole script. I don't even know where to begin ***Spoiler***: 1- How to hack a highly secured server? 3 seconds of hitting the keyboard, what??? 2- A man with a real gun can be easily handled by the flash, another man with a stupid ice gun seems impossible for the flash !!! 3- The flash cannot overrun bees !!! 4-   Barry: Bees are attacking again!! Felicity: Bee careful  What is that??? who wrote this sh**t? who say something like that in a situation like that?? and you can imagine how the other conversations went. 5- How to run throw things? the flash vibrates himself to air frequency !!!! what the hell is that?? 6- Barry tells everyone that he is the flash except for Iris to keep her safe?? what about the rest?? and by the way she's still not safe anyway. 7- A tsunami hitting the city how to handle this? Run fast enough back and forth to create an air barrier !! can you imagine scientists deal with tsunamis the same way? this is pure stupidity. ","2"
"The Flash",2016-02-25," I knew very little about 'the Flash' as a superhero except that he went fast. I saw this and thought I might get half an hour of some cheesy stuff to watch, but instead I got a very great show.The people who act int his are pretty great, nobody I want to ignore constantly and Grant does a great job at being The Flash. Sidekicks are although average, the show clearly makes up for it with making Barry a cool dude you'd want to hang out with or travel at lightpeed with.Good enough villains that it makes the show seem interesting enough to keep me watching.If you are hit or miss on watching this like I was, give it 3 episodes and you are very likely to keep watching. ","9"
"The Flash",2016-02-18," All of the reviews that complain about inconsistency and unbelievability are right. The physics in the show don't make sense. The way The Flash fights doesn't make sense. And his choices don't make sense.These slowly seem to be going away as the series progresses. Perhaps the writers are becoming more adept? Or maybe they are finding their grove.Anyway, the show is really crappy in the beginning, but by the end of season 1, it's quite enjoyable. There are still plenty of problems, but if you are looking for a show to watch casually and not feel depressed every time you watch it (e.g. Breaking Bad), give the whole of season 1 a shot.On to season 2 for me! ","7"
"The Flash",2016-02-16," You can write about  The Flash  as a comic-book show or a superhero show, but it makes just as much sense to write about it as a Greg Berlanti show.Mr. Berlanti doesn't get the attention that goes to one-show-at-a-time like Vince Gilligan and Matt Weiner, and he'll probably never turn out a series like  Breaking Bad  or  Mad Men.  But he and his company, Berlanti Productions, make a lot of television, and they don't turn out duds.  Everwood,   Dirty Sexy Money,   Eli Stone,   No Ordinary Family,   Brothers & Sisters,  the underrated  Golden Boy,   Arrow : in terms of light, dependable mainstream television, that list reflects a high level of quality control.And  The Flash,  beginning on Tuesday night on CW, is a good match for his style. (Mr. Berlanti is an executive producer of the show and a writer of the pilot.) Barry Allen, the man given super speed when he's hit by lightning, has gone through the usual bizarre tragedies in almost 60 years of comic-book life, but he hasn't gotten the attention of a Batman or a Wolverine. You can bring him to the screen without the accumulated angst, and that's what the wholly entertaining pilot for  The Flash  does.Sure, his father is serving a life sentence for killing his mother. That provides the mandatory long story arc, but the emphasis in the pilot is on the joy that Barry, winningly played by Grant Gustin of  Glee,  feels when he streaks through crowds or clogged streets to catch a criminal. (The super speed special effects are a mixed bag <U+0097> minimal and effective from a distance, hokey in the close-ups.)  The Flash  is notably lighter, brighter and jokier than its companion show on CW,  Arrow,  where Barry was introduced in two episodes last season. It's working quickly to achieve a comfort level, and the casting seems to reflect that: Familiar prime-time faces like Jesse L. Martin of  Law & Order  and Tom Cavanagh of  Ed  show up, playing very different father figures for Barry.Among the fall's three new comic-book shows,  Gotham  and  Constantine  were both bound to go the dark and violent route.  The Flash  goes another way, which might not endear it to the comics fans but could attract an audience just looking for something fun. ","10"
"The Flash",2016-02-12," As a child I loved all DC comics and shunned Marvel, because they just seemed silly, and continuing into the cartoon world, I have LOVED DC, I've seen all the Justice League incarnations, and the epitome of it all, Young Justice, were all brilliant.Then it happened, LIVE ACTION! I was thrilled when Arrow started, and even Flash (and the gorgeous new Supergirl), but somehow, it suddenly became SUPER silly. The plots are so full of holes you could drive trucks through them. Often times things are going great and then, duh, some stupid unrealistic move makes it all fall apart. The incredible inconsistencies continue, and IMO, Flash is falling apart as it goes on. The recent foray into  Earth 2  was completely ludicrous. The actors are doing their job, the writers need to try to pull their own weight. Almost every ep ends the same way in my head,  that was dumb .I expected far far more from you DC, but congrats, you've made me a die hard Marvel fan now, though I will hope and pray that you get the message and clean up your act. ","3"
"The Flash",2016-02-09," There must be something in the CW Network's drinking water: nearly ALL their superheroes are angst-ridden - and slow. And the Flash moves slower than the hour it takes to move thru one episode. It must be the lot of those of us who have been reading comic books for century, that when a series is made, we find nothing resembling the original. And so it is with The Flash. The secret identity? None. Exactly the same as Supergirl, where at least 10 people in the lives of the protagonist know his  secret identity.  The Flash, along with other DC heroes featured on CW, comes equipped with a  team  who help them. The team always has one or two geniuses barely past puberty, who cannot seem to think ahead, despite that genius. Cisco is absurdly dumb. blurting out Barry's name in front of Kendra, and, when confronted with a dangerous foe, is not smart enough to get out of the way, instead preferring the  <U+0085>Dude-you-are-going-down  approach, as though he's speaking to a high school rival. Barry is hopeless in battle, as is Supergirl: punch, stop, wait to get knocked down, gets whipped the first time. Repeat as needed until the last 10 minutes when he finally wins - not because of his speed (the  real  Flash could circle the Earth in less than a second: Barry takes an average of two minutes to arrive anywhere in the same city). Iris goes from a blog to becoming a reporter for the largest city newspaper in the space of two months. Her acting is passable, but no more than that, as is Barry. The writing is weak, and for people who work as detectives, they are astoundingly slow to arrive at conclusions and, the whole team could do with some quick thinking, which is not their forte. A barely passable series with poor writing, and certainly not written for adults with any deductive capabilities. ","3"
"The Flash",2016-01-28," The Flash is a show based on the comic book hero The Flash who Mom was killed by a man in a yellow suit (The reverse Flash) that can run at the speed of light but years later Barry (The Flash)gets the same powers as the man who kill his mom and he must go and save his dad from prison, he went to prison for the murder of his wife.The show has got 22 episodes to its first season and has got a second season half way throw at the time of this review.The show has got a grate story and a grate casted.the show has got subplots good writersGood ","9"
"The Flash",2016-01-26," This show really is fun. Sometimes the acting seems a little over the top or a little lacking but its never bad. Grant Gustin is amazing and as the show progresses so does his acting. It gets to the point where you feel all his emotions because he portrays them so well. The show hits every emotional beat, its light hearted & fun, then it has its sad moments but the show does have its darker toned episodes. Like I said there is some cheesy moments in the show but I forgive that. None of the episodes are bad, some are definitely better than others but when this show does good it soars. I stayed invested during the whole first season and Im in the process of watching the 2nd season. I like this show a lot as far as super hero shows go its one of my favorites. If you like comic book shows and want something more light hearted than say arrow or daredevil or Jessica Jones, then you should give this a try ","8"
"The Flash",2016-01-22," I have tried to make this as spoiler free as possible.My name is Barry Allen, and I am the fastest man alive - the biggest lie in the TV series. Barry is not the fastest. First it was Reverse Flash, and now it's Zoom.Going to the review, this show is actually very fun. Grant Gustin as Flash is one of the perfect castings I have ever seen. Danielle Panabaker and Carlos Valdes as Caitlin and Cisco are very good indeed, and Candice Patton as Iris is good. But what I like the best, is Tom Cavanagh as Dr. Harrison Wells, and Jesse L. Martin as Joe.Flash always has been good, right from Episode 1. Reverse Flash was introduced very soon, and it was really interesting to watch Harrison Wells leading two lives at one - helping Barry and being Reverse Flash. And He, is the best thing about the series - both in season 1 and 2.The story is pretty good, but the only flaw about the series is that it gets boring sometimes. Like, some episodes are completely irrelevant to the story, and still they exist. But still, the remaining series is a joyful watch.With the comic relief of Carlos, Flash becomes the family superhero show - something that everyone would enjoy. Other superhero shows, like Daredevil, or even Arrow, are not exactly family shows, but this one is for everyone.Flash is a great addition to the Arrowverse. There's Carlos' humor, Barry's acting, Wells' charms, and the result is a joyful superhero show, which you can watch with your beloved ones and have fun.Season 1 - 9/10; Season 2 - 9/10I would really recommend this show for everyone out there. ","9"
"The Flash",2016-01-19," I only gave it a two to save room for things like  Birdemic .I am only two episodes in and I feel like I have irretrievably lost 80-90 minutes of my life. Season 1 is on Netflix and, having completely enjoyed both DareDevil and Jessica Jones, my teenagers and I were up for more superhero binge watching. Two episodes in and they are dozing off and I elected to clean the kitchen (again) instead of enduring the final 10 minutes.An implausible script with gaping plot holes, wooden (at best) acting and dialogue that should have died with the end of the ABC Afterschool Specials. ","2"
"The Flash",2016-01-18," The show is actually very entertaining, but it unfortunately suffers from constantly ranging between being a little dumb to going all out and being insanely stupid. It's full of potential, but would be a lot better if there weren't so many gaps in logic and moments that are way too cheesy. On the plus side it has some very likable characters and an intriguing overarching plot. If you can look past these things you'll probably like the show. It's targeted at a younger audience and similar to Smallville and Arrow, so if you like those show give the Flash a watch, but be prepared for it being the cheesiest superhero show out there. ","6"
"The Flash",2016-01-12," XD it amazes me how many people are saying  cliché, cliché.  yes this show has many clichés but how many shows do YOU watch that don't? Movies have been around for how long people? Shows are GOING to have clichés it's going to happen it's about how well it's executed and altered from the original not to mention the actors are phenomenal (sometimes a bit of overacting), don't get me wrong they don't get a free pass because of that because some movies or shows can get pretty creative and not have ANY at all. But if you're downing a show because of clichés your a moron. Now there are some things that are annoying like why can they still run star labs if they lost everything? why are barry's powers so inconsistent? why is Iris such a pain in the ass? amongst other things but out of all the shows out there this ones definitely got some of the better actors and much better effects then most. My favorite of all criticisms though is these people nitpicking about people telling barry something before he's off. THIS GUY CAN RUN FASTER ACROSS THE WORLD THAN YOU TAKE A WIZZ those 2 seconds mean nothing like at all to a guy like that idk how you consider that a criticism. all and all this shows amazing definitely a must watch for anyone if you don't like it wonderful. But don't think your some big time critic just because you can focus on all that's wrong with a show kk? ","10"
