"Show","Date","Review","Rating"
"Legends of Tomorrow",2016-08-24," In my complete honest opinion as a comic book fan of DC and Marvel I must truly say that this show is just legendary ha-ha. In other words it is really good and pretty funny. DC fans and followers of The Arrow and The Flash will most definitely enjoy this show because it does have great connections and relations to DC's Arrow and The Flash TV series. Almost the whole cast of this show made their comic book TV series debut firstly on The Arrow then The Flash. Even with out watching Arrow and The Flash true comic book fans would totally enjoy this show. The humour and action is just bad ass. We are all very familiar with Superman, Batman, Wonder Woman and many popular famous faces of The DC comics industry, but not so many are familiar with The Atom, The White Canary, Fire Storm, Captain Cold, Heat Wave, Hawk Man, Hawk Girl, and Rip Hunter. To some you may be quite familiar with these characters but to most they are just seeing these heroes for the very 1st time on the big screen. I like the fact new characters are being introduced to the DC TV universe. There is nothing better then expanding the world of comics. Like I said before if you have watched Arrow and The Flash you definitely will have more of a deeper connection to these characters as you have seen them way before this show was put together and made into a TV series. However to those who have not watched the previous TV series do not get discouraged. This show was made for those familiar with the previous TV shows but it was also definitely made for new viewers who don't even got a clue about DC or the superheroes involved in the TV series. I have gotten many of my friends and family to watch this show and they have no clue where these characters originate from. Proving that this show is for everyone not just hard core comic book fans. The action and comedy alone makes this show what it is, but there are definitely some touchy moments where you do feel sympathy for some characters and begin to develop an emotional attachment to them. Overall I strongly suggest you make some popcorn grab a cold drink, sit back and enjoy the show. You wont be disappointed :) ","10"
"Legends of Tomorrow",2016-08-24," I tortured myself all the way through the 16 episodes of the first season.I had quite high expectations starting this but as soon as i saw the first characters from  Arrow  my expectations dropped by a large margin.The concept is great (just like the concept of  Arrow ) but those writers (haven't checked, but it feels like Arrow and Legends of Tomorrow share the same writers team) have a talent to absolutely destroy promising concepts.Let me try to summarize an episode(totally spoiler-free!) :Intro - new threat out of nowhere - plot twist in the main-story - hilarious fights including bad CGI - plot twist new fancy equipment/ability with ridiculous name is (re-)discovered / invented - stupid decisions! - plot twist - FEELINGS, kiss, kiss - final fight - plot twist/cliff hanger! - CreditsThis combined with a cast of actors that barely deserve the label  actor  makes this show an impertinence for the average viewer!My advice: Keep your hands off this. Total disappointment! ","3"
"Legends of Tomorrow",2016-07-11," My first ever review and I really wanted it to be a good one but this show just plain boring and mediocre at best.The teaser trailer was much better than the actual thing I must admit. The cast is still good; Brandon Routh could be a little less cheesy in my opinion, Wentworth Miller and Dominic Purcell are a good as can be expected, Arthur Darvill is OK. Honestly, the show could have used a lesser antagonist. That being said I won't be giving up on this show yet. Maybe not expect much from it like I did but I am gonna wait and see nevertheless. Giving it a 5 out of love of the DC characters. ","5"
"Legends of Tomorrow",2016-06-26," I was pretty disappointed with the show to say the least. Granted, I've only seen the first half of the season and I'm told that the last couple of episodes do pick up, but from a critical perspective the show doesn't deliver. Legends of Tomorrow had a great opportunity to be amazing: it's actors are great, in particular Wentworth Miller, Victor Garber and Brandon Routh have all proved their skills as actors, and the show held great potential with the epic stories and histories attached to the characters. However, the show's writing and overall direction doesn't offer anything new or particularly interesting to the superhero genre. Instead, the show falls under clichéd story lines and dialogue without a strong enough villain or a convincingly written character for Rip Hunter to hook a viewer. I found the show's visual direction to be nothing special either - watching the show you can really tell that any hope of a visually appealing or unique show is squandered by the show's low budget and the pressure to churn out episodes for a network.However on a positive note, the show is pretty light-hearted and I'm sure will probably entertain a fan of the Berlanti-verse looking for a marathon. Wentworth Miller's performance as Leonard Snart is one of the best things about the show, and the chemistry between the cast is what you should stay for. Overall rating: C+ ","6"
"Legends of Tomorrow",2016-06-16," Season one dealt with Rip Hunter, the time master, trying to eliminate Vandal Savage, who murdered Rip's wife and son.I think this story line went on too long, but the writers wisely gave it a conclusion in the season finale.Now for the characters, it is just hard to like the Hunter character, though they tried to make him sympathetic. The Kendra and Carter characters just slowed the story and were somewhat silly. Their departure was a good thing at the end.The Atom is very likable and reminds you of Christopher Reeves. Also, Professor Stein is good. Snart and Mick also are good characters, too bad the writers killed Snart, bad move.About Jefferson, the writers need to develop his personality. At this point, it's almost a generic one.Though I am not enthusiastic about season one, I think the second one will be worth checking out. Sometimes a series does not hit its stride until later. ","5"
"Legends of Tomorrow",2016-06-14," No,no,no,no,no,no,no,no,no,no,no,no,no,no........Please don't waist your time!I would rather sit and watch paint dry than watch this BS.This show had to be the worst show I've watched so far. Its EXTREMELY predictable!!!I Don't THINK THIS IS A SPOILER ALERT but I checked the damn box anyway.I've watched 5 episodes. And in every episode they came face to face with the one person they were suppose to kill but for some reason or another they cant kill him!!! They don't try to capture him and hold him till they can kill him but they decide to let he get away and they'll just get him next time. GTFOH!!!!!Pure BS!! ","2"
"Legends of Tomorrow",2016-06-13," This show had a lot of potential since it's release as it was the concept of bringing JUSTICE LEAGUE in the T.V. The pilot was very interesting when we get introduced to the characters and RIP HUNTER tells them that they are not heroes,they are legends.But,as soon as the show progressed it lost its momentum and the episodes started to be boring and dull.The plot was getting repetitive and had nothing new to show the viewers{Except for the VFX}Luckily, this show was again back on its track from episode 9 as they addressed the real threat!PROS +Decent cast +Arthur Darvill's RIP +Purcell and Millers thrilling performance +VFX +A tragic end for Captain Cold +The establishment of JUSTICE SOCIETY in the finaleCONS -Was boring from episode 3 to 8-Hawkman/Hawkgirl story arc-Vandal Savage was not so terrifying Overall:It is a good show but it still has a lot of flaws. It's a must watch for those who are looking for extraordinary action on the small screen.My Rating- 9/10 ","9"
"Legends of Tomorrow",2016-05-28," I was very excited about this show; I loved the preview trailer and made sure to watch the lead up episodes of The Flash and Arrow before the premiere.A new show with some of my favourite characters from the DCTV Universe <U+0096> what could go wrong?EVERYTHING!I do have to congratulate Legends of Tomorrow on making probably one of my most hated characters from any movie or TV show I've ever watched!Rip Hunter is a d*ck; he lies, omits the truth, willing to sacrifice any and all of these characters at the drop of a hat, right up to the second to last episode, is a horrible leader and is so narrowly focused that it, more often than not, lead to mistakes and even worse, in some cases during the season, their mistakes would actually lead to teaching and helping the enemy.Throughout the season it got to a point where the relationships on that ship was like a yoyo; one episode they're friends and the next they hate each other and will leave someone behind. One episode Person A and Person B will be the best of friends and then the next they are enemies. Now repeat this over and over.Another thing that got repetitive over the season was the constant reminder that after every trip through time, the crew will suffer things like blindness, loss of hearing, vertigo and more but every time it happens everyone is 'Oh my god what's happening.' 'Oh yeah that's a result of jumping through time.'I found this hard to watch most of time, I would watch an episode a week and by the time the next came around, I wouldn't want to watch it but if I left it for two or three episode in a group, I like it even less.The only highlights of this show is the costumes and set designs for the time periods but also Sara Lance and Martin Stein, who are always amazing in every episode. More often that not, Victor Garber would always steal the focus.I did like how some characters grew, namely Mick/Heatwave, who was just the dumb muscle but has now been given a better storyline and character. On the flipside is Kendra Saunders/Hawkgirl, who started off with so much potential starting with her appearance on The Flash and the beginning of the show but when we got to the end, she had become kind of useless and one dimensional.At the moment, I'm really torn whether I will be watching the second season. ","5"
"Legends of Tomorrow",2016-05-27," I tried it out but I stopped maybe 4 or 5 episodes before the finale. I just couldn't take it anymore. I understand that heroes have to make bad decisions for the sake of drama, and character development, and so the show will go on, but it's just stupid, unexplained decision after stupid, unexplained decision with this one. They keep making the same mistakes over and over and giving in to emotional plot holes even after the importance of keeping the mission in mind has already been established. At this point it even seems like they are literally making combat decisions for budget reasons. 'We can't afford firestorm this week, so make sure those two get separated.' For me the last straw was SPOILER - The episode where they know where Vandal Savage lives in the 50's, and their plan is for Kendra to sneak in and stab him in the back. They've had at least 4 fights against this guy, they know that he knows that time travelers are hunting him, they know Kendra is no match for him, they know that Firestorm or Atom would be able to incapacitate him allowing Kendra to finish him off, but because Kendra has a tantrum when Atom tries to say it's a bad idea, the entire team gets behind what has to be the worst plan they've ever had and lose the one item that gave them a chance at completing their goal. The outcome was obvious and they tried to hide the fact that no one brought up a reasonable complaint with what I can only assume was supposed to be character development.All in all, you might want to spare yourself the trouble and go watch Gotham or The Flash instead. ","2"
"Legends of Tomorrow",2016-05-22," Mindless, thoughtless waste of time. I'm not even sure if it can be classified as entertainment. It is Dumb with a capital ADHD. This not science fiction since there is ZERO logic or even a coherent flow idiocy. Who in a right mind will believe 12y/o kids were allowed to drink alcohol in USSR?! I can't find anything positive to say about this show and I've watched some horrible shows before. I'm bewildered how this awful thing got such high rating. Literally nothing good about it. It is awful. If you need to punish your children, make them watch this show. However I fear it might be classified as child abuse. Horrible, horrible show. ","1"
"Legends of Tomorrow",2016-05-20," Hey, you remember how fire actually burns stuff or ice guns you know, freeze things? Well, not here buddy. Captain Cold and Heatwave apparently got some magical guns that shoot fire and ice that just kinda shove people around. I mean, it's a level of suspended belief that I just can't go to.This show emphasizes best the flaws of otherwise goods shows like Arrow and The Flash have combined. Pointless pathetic drama, over-enthusiastic camera work, nonsensical plots.One thing it has going for it are already fleshed out and familiar characters combined with some good actors. Dynamics of the group is A-OK. That and you have to admire a little at least about what they're trying to do on TV. It's ambitious at least.But then comes the plot, oh the plot. Paper thin plot that when you think about it even a little makes no damn sense and it's a mess from beginning to the end. Rip wants to do this and that, everybody says he can't, but the rules of time are whatever you want them to be, but they are actually not, or are they... and so on. For a Time Master, he should know a little bit better how time works and give at least some basic rules and not change them every damn time the plot writes itself into a corner. Which happens in almost every episode.For a TV show that has time travel as one of the main plot points, Legends of Tomorrow really don't know how to use that and have fun with it. At least some semblance of logic and structure of the show would be nice. But as of now, plots and subplots and main themes almost always contradict themselves over some basic logic. That's probably best illustrated through Rip's plan which is... well it's a mess and I even don't know where to start. He wants to save his family and wants to kill Savage, but he can't, so they travel through time to do some convoluted things just because?! It's hard to explain. Most of the time when you watch this you ask  Huh, OK, but what's the plan here exactly again? What's going on and why? . They just do stuff and stuff just happens, there's no reason, no stakes, no depth. One other thing that drives me crazy, and it came from Arrow but on steroids, is overenthusiastic masturbatory camera work. Camera never stops, never. It always moves, pans doing some impossible shots. In process ruining fights, great dramatic scenes and makes everything look cheaper as well. Just chillax camera dude. Still shots and simple but smart moving shots can sometimes work wonders, we don't have to pan in through every warehouse dressed up as hangar/lair/abandoned warehouse/industrial plant/factory/sci-fi big room/core/place where they fight/etc. Leave the camera crane and dolly out sometimes, please. Because of it, fights look massively choreographed, devoid of any  punch  in them. Maybe season two will get better or maybe it'll get cancelled, who knows. As it stands now, this show needs some more direction and way tighter and coherent plot.UPDATE SEASON 2: mostly the same mess as S1, some things got better - story arcs, characters, some worse - fire and ice still don't work like they should, plot writing itself into corner. And then there's the final episode of the season that is just infuriating - even in  Previously on Legends  part in this same episode they say something like  We can change time with a timeship, but not reality from the spear. . And then they do just that, change reality with a timeship. WTF FFS FOLLOW YOUR OWN RULES, SHOW! Goddamit. ","5"
"Legends of Tomorrow",2016-05-17," 5 is the vote, and not lower, only because it's clear that this project was meant to be important, because i think it's not a low budget, and then because i'm quite passionate about fantasy and sci-fi movies/series...the actor that plays  rip hunter  is a little meaningless, i don't what is the exact term in English,. in italy we say  insignificante ...it means he has no appeal at all... in my honest opinion a simple switch, change, with Wentworth Miller as Rip Hunter and otherwise, would just have been easy and successfuldialogues, script, as other users said, are ...i don't know how to say...childish, stupid purcell is not bad, maybe for the first time ","5"
"Legends of Tomorrow",2016-05-16," Well I watch the series, as well as Arrow. Arrow season 1 is better than LoT, obviously. I hope season 2 may repair the rating. Well, Vandal Savage is known as not so fearful, due to his  ape and bearded appearance . However, Vandal's powers is not fire shooting, making rain or thunderbolts... he is a manipulator firstly, and then an immortal by thanks to the events of the past. Vandal first appeared as a weapon-merchant, later he will be a soviet supporter, dictator, mentor of the young Degaton. In the climax of the events, Vandal appeared as a nearly anti-hero, the Timemasters thinks that he can save Earth from the winged-aliens. (Thanachar, maybe...) However, the Oculus which shows more than it previously mentioned is defeated by Rip Hunter and the crew in order to prevent the Time Masters to see their will. (logical, maybe) Future can be changed, one of the cliché-themed messages of the story. Raymond not died, but Snart maybe, in order to save Sara Lance and Mick. By tricking the events, Vandal is able to return 2166, where he kill Jonas and Miranda. Question: In the beginning, he walk off from that ship with Kendra? :D Time travel is always a risky thing. Rip Hunter: - Rip is a commoner, if I contrast him to Arrow, Quentin Lance or John Diggle, yet he is likable with his wits and his outbursts. He however should be more careful. His past story is interesting somehow, as how a thief become Time Master. (hooo... criminal became cop cliché?) The safe house with the young time masters also interesting, as was I surprised as child Rip Hunter (Michael) kills the Pilgrim. Woo... the hunters sent by the Time Masters before Pilgrim is a group of totally freaks. Atom is better than in Arrow season 3, he seems to be kind, brave, smart and cooperative. Firstly, I though he is related somehow Vandal Savage secretly, just thought what a great turn it is. Look: Well, Ray succeeds where Vandal not. If he already know about time travel, or he is just a little smart, he might travel back to tell past Vandal about his errors. He is however a psycho, so I do not know. Felicity is wrong, even her small cameo! Kendra is fair... however, I do not know about this relationship with Carter. I mean, it is destined to choose him always? Why? Because he is brave, has a fine jaw or sensible in a cliché level? Bring him back is disaster, he should remained dead, without him Kendra may kill Vandal with the mace or they just repeat the traveling to Egypt, where Vandal is an adolescent. But what if Vandal cloned himself? Many-many possible subplot. Carter - You have to remained to dead, for the betterment of the story, sorry. Snart - Most shrewd member, his theft jokes is always make me smile. However, he is compassionate, brave and selfless, he even show grace against Mick. Mick - The most interesting one, he is a dumb, aggressive enforcer by first sight. But he is a pyromaniac, low-cunning and headstrong man, his life as Kronos grows his cunning and will, he resist the torture second time, he is however wants to seem as a carefree and tough man, when he speaks with Ray at episode 15. I feel his rage unjust, when he talked with his younger self. (Violence makes you strong big cliché? Hope not...) Sara Lance - Brave woman, and he is a desire to kill, but Kendra and Rip(if I well remember) helped her to calm down. She had a terrible past, Arrow seasons show it. Snart helps her to overthrow her killer attitude, they later crush on each other, as I saw. Firestorm - Professor is awesome, he is went through a considerable personality advance, as he became bolder and nicer. In the beginning he is arrogant, bossy and smart-ass, however he learns to listen Jackson, who is helpful, loyal, shrewd and heroic. Summary: I hope season 2 is better. ","9"
"Legends of Tomorrow",2016-05-13," I never imagined that a real person could portray Captain Cold until I saw Wentworth. Dominic Purcell was one of my favorites since John Doe but I have to say that Miller lends a great degree of authenticity to the role of Snart. He's a survivor and criminally motivated which adds a degree of diversity to the  super-hero  TV show. I hope Destiny is not his final performance because he makes me root for the bad guy and he is so important to the plot! When I first started watching the show my first question was  where is this going exactly  but now I see that there was care involved in making something new an innovative. It also doesn't hurt that Casper Crump is so close to looking and acting like Vandal Savage in the comics. They definitely put a lot of thought in this. I'll keep watching :) ","10"
"Legends of Tomorrow",2016-05-12," I'm watching this TV series just because i'm patient enough to wait Flash or Arrow or even Supergirl makes its appearance on this TV series.Chay-Ara She has maybe 2 or more opportunity to Kill that Savage, She Hesitate? Come on, I think you just don't have balls to create new enemy or new plot.The Story just sooo bad and predictable.I like Snart and Sara though.Now the team, make up your mind, in some episode they have all the reason to beat Savage and save the world, in some episode they just vulnerable just like that, with only tiny problem. what do you really want? a good team with good teamwork or idiot team that don't really know what they are doing. Captain. That person is a captain? you has 14 episodes to make a good team and 14 episodes to know what your captain wants and what attitude that your captain has. Don't rush on story, catching or killing Savage, give us some glimpse of the team doing their best to synchronize each other, with good story telling. See Flash, See Gotham they are great.There are much to do to make this TV series works, you guys can keep go on just because You are using the DC and The Flash name, other than that.........sorry for my crappy English ","4"
"Legends of Tomorrow",2016-05-12," Don't understand why the hate .I guess Olicity Soap Opera fans are not getting much out of it. Well its a journey of already build characters from Arrow & Flash .So if you are starting it without watching those or specially didn't watch Arrow then you might not connect with the characters well .Their journey start with single mission in mind & whole season is about how they face problems on the way to complete that mission .Really good quality CGI,good actions & Dialogues which are well written & enjoyable (not like arrow s3,4 where sometime you would like to pull out your hair cz how stupid characters sounds & act) As whole series is about Time travel on a ship with Earth's special 8 ,so don't expect too much of character or chemistry build up cause its not about chemistry with other travelers but more about completing Important mission. There are good amount of character struggle shown which was always enjoyableI think this show has perfect balance for martial art ,guns & super power hero & not struggling like Arrow with too many Archer ,martial artist side kicks .This shows also able to give each character its own unique fight skill which will not mix up with other I think those comic fans who are fed up with comic's, TV adaptation are becoming soap opera ,will find it enjoyable .I guess live action comic should look like this .Characters aren't too weak or struggling too much within to do the right thing ,instead its about how characters enjoy the journey in their missions knowing what is their purpose in the mission . ","8"
"Legends of Tomorrow",2016-05-11," Marvel and Comic book heroes, any program will be tempting to watch as was this and despite a disappointing first 3 episodes, the story line never seemed to hold up. Season 1 seemed to progress into an appalling Clichéd Love Drama overload with no improvements in the action or CGI to mitigate.Culminating in a morale dilemma between taking a child's life to save  billions  with analogies of Rip Hunter's Family and a  Child Adolf Hitler . Absolute  WTF  moment when the plot screeched into a massive traffic pile-up despite killing  Innocent Adolf Hitler  is fine considering his destined future path but he catalyst to a supposedly even larger holocaust in exactly similar circumstance is more a  Child  than a future  World Tyrant . Hastily ending with a haphazardly strung ending meant to confuse and  Close Loose Ends  with a distracting following episode to distract just fizzled with a big  PFfffT . I personally feel struggling through 8 episodes was a total waste of time and overly generous faith and misplaced hope in the script writers getting better or at least putting in more effort and creativity.A Discredit to DC Comics and the Characters whom still had some form of believable fantasy and credibility. Dragging  The Arrow  a terrible attempt to stay afloat was also uncalled. I am now much less keen to watch much less follow  The Arrow  Episodes. Better investment of  faith  in Marvel not mucking it up... yet. ","5"
"Legends of Tomorrow",2016-05-08," So much potential sent straight down the pot.Plot: My 9 yo son could predict it if I allowed him to suffer through it.Sci-Fi Nerd Plot Failures: Oh... this show is candyland for that. If you're looking for flaws, look no further. A fractal of Asimov dies each time someone gives this a good review.Acting: Fair, but it's clear they're limited by the direction.Whiz-Bang: Not a lotta eye candy, least not enough to make it worth watching unless you're a masochist.I had such high hopes, but after suffering through the entire first season I feel like I should go whip myself. Honestly, I gave it a fair chance in hopes that it would blossom into something I'd like to sniff but the end result was akin to the aroma which surrounds a manhole cover.The upside is that it is great to see anything semi Sci-Fi on one of the conglomerate networks, regardless of how vapid it is. Who knows, maybe someone who enjoys watching it might get turned onto the good stuff and provide viewers with some content that isn't so... hollow and consumer driven.The downside is that if this series gets continued, when other excellent series haven't, my faith in general human intellect will drop yet another notch.Time is something I have aplenty at the moment, and the only reason I gave this a 2/10 rating is because I broke my leg, had nothing else to watch, and it was better than watching the Smurfs. If stupid was edible, no one would be hungry  -Samuel Johnson ","2"
"Legends of Tomorrow",2016-05-07," The sort of sad thing about this show is its relationship to Arrow and Flash. It really does have all the basic potential of those shows, but they seem to have forgotten to hire writers. The plots are all over the place, the characters are inconsistently stupid, despite all of them having backgrounds that belie that. If they could just knuckle down on the writing, create a consistent theme and some good episodes, it would work, but instead they have their characters doing inconsistently stupid acts, and they never seem to learn or develop.Honestly, not the only series or film where this is a problem. Somehow the makers of entertainment have become worse and worse about throwing more and more money into making things look good, but no money into writing. Into creating characters and situations that we can believe in and care about. This show is just one good example especially because we can compare it with shows like Arrow and Flash, where part of the reason we watch is that there is enough reality to the fantasy for us to accept them. There is a lot of potential here, divergent characters who have each suffered in their own ways are brought together. People who are likely to contribute solutions to their problems based on unique experiences. And an incredible range of possibilities for plots, literally all of time. Anyone remember Firefly? Good writing is the foundation of making something like this work. This show does not have that at present. ","4"
"Legends of Tomorrow",2016-05-01," Apart from having near poor actors (except Captain Cold), the show lacks good writing and scripts. I understand that a you cannot expect complete sense from a science fiction and that too from a time traveling one. However what I don't understand is how come, if merely by not attaining a party can vanish the ring off professor Stein's finger, then doing all the fancy fighting in cowboy era doesn't set anything or affect anything in the future. The writers, in pure negligence/laziness or probably due to lack of understanding, are using all time travel and science mambo-jumbo to suite their needs which are contradictory and making no sense even from the standards of fiction. Certain mistakes like  prince Khufu  being called  carter  and  Chay- Ara  being called  Kendra  across different incarnations is the proof lazy writing.I never had any expectations from this one but this might have spoiled the entire Flash/Arrow world for me. I hope however that they don'g bring back the dead Canary in the Arrow now. ","3"
"Legends of Tomorrow",2016-04-29," I don't even know where to start with this one. I want to like it, I really want to like it. Greg Berlanti usually does pretty interesting stuff, but this particular series just seems to be so lackluster and largely pointless.I also want to like it because of Brandon Routh and Victor Garber who, again, have both been good in other things. I think the writing is to blame. Hackneyed, cliché, and clunky, never mind that some of the plot is just ridiculous... Yuck....Watching it as I write this, but I have to change the channel to something different, it's just too stupid to continue watching... ","2"
"Legends of Tomorrow",2016-04-29," UPDATE: I've continued watching this for the second season and it's gone downhill as far as the writing goes. The plots are getting thinner and the characters have become cardboard cutouts. Dominic Purcell is still pulling off some amazing scenes considering how poorly his character is being written but other good actors like Victor Garber are flailing with the dismal dialogue. I'm downgrading it from a 7 to a 6.First Season; This is wonderfully over-dramatic and insanely convoluted with gaps in logic and reason. It's a comic book come-to-life. If you've tuned in for award-winning acting and realism, you're not finding it here and you're kind of crazy for thinking you would.For me, it's fun, energetic and full of inside geek jokes. It's also a bit heavy-handed with the 'redemption/friendship' themes but this is pretty standard in superhero stuff.If you follow Arrow or Flash, this is going to feel very familiar. Many of the characters were introduced on those shows and the productions are all filmed in Vancouver so they have a similar vibe to them.My only real complaint about the show is that the 'captain' isn't particularly likable. It feels like they've tried to cross Dr. Who with Indiana Jones but he can't quite pull it off.Marvel Comics has set the bar very high with Joss Weadon at the helm and this doesn't compete on the same level but it's still entertaining. ","6"
"Legends of Tomorrow",2016-04-26," I'm still not sure how I feel about  Legends of Tomorrow . I liked Ray more in  Arrow  and the thought of these eight random rogues working together is baffling. But the more I watched the more I learned to accept the show for what it is: comic book eye candy. That's really all it is. There's occasional moments of good acting; they're rare but they happen, mainly from Garber and Miller who fit like a glove into their characters Dr. Martin Stein and Leonard Snart (Captain Cold) respectively. None of the acting is offensively bad actually. It's the writing that's the bane of the show. These characters are constantly saying and doing the stupidest possible things in any given situation. It's one thing to suspend disbelief but it helps to have a modicum of common sense to keep us grounded, which many of these characters do not.The writers clearly don't care. The concept of time is asinine. They go back and forth through time with no coherent explanation, reasoning, or consequence. Vandal Savage is wasted as a villain. Casper Crump plays him as an over-the-top Christoph Waltz type baddie, and he's fun to watch but the character itself is hollow and awfully written into the show. Every confrontation between the Legends and Savage end up with Savage escaping in an inexplicably dumb fashion, and then the group continues their search to attack him in a different time. Characters say things that make you upset at the TV, like,  Did you really have to do that? Now I have to dislike you. The plot itself is ass. Rip Hunter gathers a team to find and kill Vandal Savage by attacking him at different points in time. But it's like, who cares? You can accept it because it's so confident in its insanity and so insistent on constantly shoving money at the screen to distract us, and for the most part, it works. The first few episodes are tough to stomach because the writing is SO gratingly awful from the get-go, but once the characters develop more and gain some semblance of chemistry (between some of them at least, namely Snart and Sara) and when they experiment with different time periods, that's where the show starts to get fun. The Wild West episode is entertaining, as are the ones where they explore the '50s and the racism and sexism that come with it. And the characters do grow on you. Snart was carrying the first few episodes but now it's more balanced. It's difficult juggling so many main characters and the show suffers for it, but the fun comes from watching these misfits interact in their absurd surroundings, making for some fun character building moments and the occasional comic relief. I actually don't hate Sara anymore, and Mick does his best Batman impression which makes for some hilarious moments, intentional or otherwise.As it stands,  Legends of Tomorrow  has a lot of potential. Clearly the special effects budget is satisfied - the action sequences are fun to watch - but the writing needs to come together if this is going to continue as a series longterm. If nothing else, it's better than  Arrow  this season (though that's not saying much). If you're a fan of the other DC shows or a sci-fi nut in general, you might get some popcorn-level entertainment from  Legends of Tomorrow . ","6"
"Legends of Tomorrow",2016-04-23," Here we go again! Why is it that most TV writers, when doing a show based 100% on the idea of time travel, totally ignore the implications of the paradox they create? In this show we have a man hell bent on going back in time to kill the person responsible for killing his wife and son; of course, he also wants to  save the world , but that's just icing on the cake for him. That is the total reason why he defies the Time Masters, steals a time ship and assembles a crew for the mission.Now lets say he is ultimately successful and kills this guy. Now his wife and son no longer get murdered. Wait! If his wife and son are not murdered, he no longer has a reason to defy the Time Masters, steal a time ship and assemble a crew for the mission! So it never happens! This is the most basic paradox there is for any story based on time travel. It's the same as the Grandfather Paradox. It you were to go back in time and kill your grandfather when he was a young man, before your father is born, you would never be born and thus could not go back in time to murder your grandfather! Good time travel stories get around this paradox by proposing the idea of creating alternate timelines. But such a theory has not been done here.Too bad! ","4"
"Legends of Tomorrow",2016-04-22," The concept of this series was very promising. Use a time machine to stop an immortal threat from eventually taking over and ending the world. I just wish they had watched a time machine show or movie before trying to write this show. The  leader  of the mission Rip Hunter is by far the worst, incompetent, time traveler ever put on TV. **Spoiler**In the second episode he says it is impossible to change the past in which they participated in or it will cause a temporal paradox. Which is normal time travel knowledge. In  Time Cop  interacting with yourself would remove yourself from the timeline as an example. In the very last episode of this show I will ever watch has him allowing themselves to save themselves in the past (White Canary). Then Rip tells his team they cant interact with themselves (after it has already been done), but ends with him patting his younger self on the shoulder telling him he will be OK right before his younger self stabs the villain and is immediately put into the line of fire of all their attacks. Who thought that was a good plan? This is after the  heroes  who had previously just abducted newborn baby versions of themselves from their parents (they literally take one of them from their fathers arms right after they were born leaving the heroes mother bleeding in the backseat of their car). Which sounds horribly non heroic to me. Why not capture the villain who is trying to kill all of the cast when they were young, when they saved themselves earlier? Atom hits the villain with a blast and then just leaves. WHY NOT CAPTURE HER THEN? Then later they complain that they cant find where she is and they are all in danger. It makes me wanna slap the writers. At first I thought it was cause they were  heroes  and didn't want to kill the villain. But at least try to capture her to protect yourselves. Its like Rip told them all before the mission, to only save themselves and let the problem with the time travelling villain to escalate for no reason. But no they put them in a safe house which changes the future so that their loved ones no longer recognize them, but then kill the villain anyways. Breaking the laws of time, and maybe directly changing themselves and their pasts to the point where they most likely wont have gotten aboard the time ship in the first place after leading completely different lives...There are numerous times when the heroes could have ended the show by removing the immortal villain Vandal Savage, but choose to run away instead. I mean he is literally knocked out and Kendra the only one who can end him forever is nearby with the knife needed to save everyone just leaves for no reason. (She was hurt at the time but just carry her over to him and end him...) ** Spoiler end**While the special effects are good, the writing of the show is so mind blowingly horrible it is not worth admission. Its like watching a horrible horror movie where the victims randomly drop useful weapons and walk around alone for no reason, after so many stupid decisions, it makes you want them to die for their stupidity. The only reason this show has not gotten a 1 rating for me is the decent special effects. In my opinion, this show should be put out of its mercy and the writers should never work in Hollywood again. ","2"
"Legends of Tomorrow",2016-04-20," In my opinion, Legends of Tomorrow is a series that built up hype but was a let-down. There is little to no character development in this series. It has an unfocused storyline and boring characters. The only likable characters were Captain Cold, Rip Hunter and The Atom. One of the few good things of this series is showing the hopeful future for the Arrowverse. There are a few episodes that are enjoyable such as the Jonah Hex episode and the Star City 2046 episode. A majority of the acting is bland and one- dimensional. There is more campy jokes and set-up for potential spin-offs than storyline. I really hope that the second season is much more of an improvement because so far, Legends of Tomorrow is a mess of a series with a sloppy storyline and one-dimensional characters. I don't recommend it unless you like unfocused narrative and cheesy one- liners. 4/10. ","4"
"Legends of Tomorrow",2016-04-17," It was a nice start for this series with a bunch of heroes and a time traveler going up against Vandal Savage. But then very fast it became less about Vandal and more about time travel. Now it has become a very bad depiction of  doctor who . they just go somewhere in time, messes up the time line and then try to fix it but most of the time they mess it up beyond repair. Besides time travel is such a delicate subject and they don't seem to care enough, according to the lead role, Rip hunter, as long as he is doing something to prevent Savage's uprising he is doing right no matter the consequences. Then there is that forced love story of Atom and HawkGirl, just pathetic. Don't understand how Captain cold and Mick fit into this, they always have their own agenda. For a person so concerned about Savage how can he risk the time line with those 2 doing their own thing. Finally you see Vandal in 1 out of 5 episodes, rest are just ridiculous and unnecessary time travels. I had enough of this, good luck to those who are still waiting for something good to happen. ","4"
